#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2015-08-01 09:41:21
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /scripts/gol/food.js - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/ nonalga.keydown.org 200 0 0 552 340 202
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /scripts/gol/gameOfLife.js - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/ nonalga.keydown.org 200 0 0 5759 346 124
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /scripts/gol/siteController.js - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/ nonalga.keydown.org 200 0 0 43006 350 109
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/astro.jpg - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/ nonalga.keydown.org 200 0 0 46046 362 343
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/redbutton.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/styles/styles.css nonalga.keydown.org 200 0 0 10236 383 187
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/border-menu.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/styles/styles.css nonalga.keydown.org 200 0 0 2567 385 187
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/background.jpg - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/styles/styles.css nonalga.keydown.org 200 0 0 512830 384 234
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/holder-left.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/styles/styles.css nonalga.keydown.org 200 0 0 55021 385 249
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/border.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/styles/styles.css nonalga.keydown.org 200 0 0 211445 380 343
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/glow-left.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/styles/styles.css nonalga.keydown.org 200 0 0 25900 383 156
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/detonator.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/styles/styles.css nonalga.keydown.org 200 0 0 17150 383 156
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/holder-right.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 - http://nonalga.keydown.org/styles/styles.css nonalga.keydown.org 200 0 0 54331 386 156
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/glow-right.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 __utmt=1;+__utma=40317373.692232328.1438421861.1438421861.1438421861.1;+__utmb=40317373.2.10.1438421861;+__utmc=40317373;+__utmz=40317373.1438421861.1.1.utmcsr=pavelkolev.com|utmccn=(referral)|utmcmd=referral|utmcct=/%d1%81%d0%b0%d0%b9%d1%82-%d0%be%d1%82-%d0%b1%d1%8a%d0%b4%d0%b5%d1%89%d0%b5%d1%82%d0%be/ http://nonalga.keydown.org/styles/styles.css nonalga.keydown.org 200 0 0 25821 698 62
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /images/x.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 __utmt=1;+__utma=40317373.692232328.1438421861.1438421861.1438421861.1;+__utmb=40317373.2.10.1438421861;+__utmc=40317373;+__utmz=40317373.1438421861.1.1.utmcsr=pavelkolev.com|utmccn=(referral)|utmcmd=referral|utmcct=/%d1%81%d0%b0%d0%b9%d1%82-%d0%be%d1%82-%d0%b1%d1%8a%d0%b4%d0%b5%d1%89%d0%b5%d1%82%d0%be/ http://nonalga.keydown.org/styles/modalbasic.css nonalga.keydown.org 200 0 0 4211 693 93
2015-08-01 09:41:21 W3SVC224 TANGO 91.196.125.129 GET /favicon.ico - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 __utmt=1;+__utma=40317373.692232328.1438421861.1438421861.1438421861.1;+__utmb=40317373.2.10.1438421861;+__utmc=40317373;+__utmz=40317373.1438421861.1.1.utmcsr=pavelkolev.com|utmccn=(referral)|utmcmd=referral|utmcct=/%d1%81%d0%b0%d0%b9%d1%82-%d0%be%d1%82-%d0%b1%d1%8a%d0%b4%d0%b5%d1%89%d0%b5%d1%82%d0%be/ http://nonalga.keydown.org/ nonalga.keydown.org 404 0 2 1203 646 0
2015-08-01 09:42:21 W3SVC224 TANGO 91.196.125.129 GET /images/food.png - 80 - 94.26.14.196 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.15+Safari/537.36 __utmt=1;+__utma=40317373.692232328.1438421861.1438421861.1438421861.1;+__utmb=40317373.2.10.1438421861;+__utmc=40317373;+__utmz=40317373.1438421861.1.1.utmcsr=pavelkolev.com|utmccn=(referral)|utmcmd=referral|utmcct=/%d1%81%d0%b0%d0%b9%d1%82-%d0%be%d1%82-%d0%b1%d1%8a%d0%b4%d0%b5%d1%89%d0%b5%d1%82%d0%be/ http://nonalga.keydown.org/ nonalga.keydown.org 200 0 0 3784 675 46
